jenis_ikan,nama_ikan,tahun,bulan,total_kg_x,tanggal,no,lokasi,total_kg_y,jenis_alat_tangkap
Pelagis Besar,Bawal Laut,2023,7,4806,2023-01-07,2,Citarate,98.0,Unknown
Pelagis Besar,Bawal Laut,2023,7,4806,2023-01-07,2,Cibareno,147.0,Unknown
Pelagis Besar,Cakalang ,2023,7,179860,2023-01-07,,Unknown,0.0,Unknown
Pelagis Besar,Cendro ,2023,7,28446,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor Kuning ,2023,7,4092,2023-01-07,,Unknown,0.0,Unknown
Demersal,Gabus Laut ,2023,7,1122,2023-01-07,,Unknown,0.0,Unknown
Demersal,Gerot-gerot ,2023,7,4950,2023-01-07,,Unknown,0.0,Unknown
Demersal,Golok-golok ,2023,7,1386,2023-01-07,,Unknown,0.0,Unknown
Demersal,Gulamah ,2023,7,3861,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap ,2023,7,546,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Batu ,2023,7,4071,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Jenaha ,2023,7,924,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Ayam-ayam,2023,7,3078,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kapas-kapas ,2023,7,33327,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung Lelaki ,2023,7,1165835,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung Perempuan ,2023,7,379478,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Binuangeun,5807.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Tanjungpanto,84.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Sukahujan,188.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Cipunaga,313.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Panyaungan,253.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Situregen,288.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Bayah,4349.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Pulomanuk,500.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Sawarna,313.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Citarate,175.0,Unknown
Karang (Reef-Associated),Kerapu,2023,7,10098,2023-01-07,17,Cibareno,263.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Binuangeun,27362.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Tanjungpanto,398.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Sukahujan,885.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Cipunaga,1475.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Panyaungan,1195.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Situregen,1357.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Bayah,20510.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Pulomanuk,2360.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Sawarna,1475.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Citarate,826.0,Unknown
Demersal,Kuniran,2023,7,30822,2023-01-07,18,Cibareno,1239.0,Unknown
Demersal,Kurisi ,2023,7,43098,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kuro,2023,7,51678,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kuwe ,2023,7,151998,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kuwe Gerong ,2023,7,38775,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Layang ,2023,7,91728,2023-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Merah ,2023,7,858,2023-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Sebelah ,2023,8,1881,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Pisang-pisang ,2023,8,11673,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Pinjalo ,2023,8,648,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Peperek,2023,8,11340,2023-01-08,,Unknown,0.0,Unknown
Demersal,Manyung,2023,8,450,2023-01-08,28,Binuangeun,8010.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Tanjungpanto,129.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Sukahujan,286.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Cipunaga,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Panyaungan,386.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Situregen,439.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Bayah,7438.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Pulomanuk,763.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Sawarna,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Citarate,267.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,8,450,2023-01-08,28,Cibareno,400.0,Rawai Dasar (Bottom Longline)
Pelagis Kecil,Pari,2023,8,20922,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Nyunglas ,2023,8,944,2023-01-08,,Unknown,0.0,Unknown
Demersal,Marlin,2023,8,2811,2023-01-08,,Unknown,0.0,Unknown
Demersal,Selar Bentong ,2023,8,140778,2023-01-08,,Unknown,0.0,Unknown
Demersal,Pedang ,2023,8,723,2023-01-08,,Unknown,0.0,Unknown
jumlah,Unknown,2023,8,71270012,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Tongkol ,2023,8,247126,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tenggiri ,2023,8,12213,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tenggiri Papan ,2023,8,14927,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tetengkek ,2023,8,186637,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Abu-abu ,2023,8,80652,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Banyar ,2023,8,6204,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Komo ,2023,8,32571,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Lisong ,2023,8,46013,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tuna Mata Besar ,2023,8,26496,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cipunaga,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cipunaga,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Panyaungan,1501.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Panyaungan,1501.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Panyaungan,1501.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Situregen,1705.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Situregen,1705.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Situregen,1705.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Bayah,9637.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Bayah,9637.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Bayah,9637.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Pulomanuk,2965.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Pulomanuk,2965.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Pulomanuk,2965.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sawarna,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sawarna,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Sawarna,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Citarate,1038.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Citarate,1038.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Citarate,1038.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cibareno,1557.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cibareno,1557.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,8,12286692,2023-01-08,49,Cibareno,1557.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Lencam ,2023,8,924,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Swanggi ,2023,8,2838,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Lemadang ,2023,8,33048,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Selar Kuning ,2023,8,22092,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Layaran ,2023,8,31506,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Ayam-ayam,2023,8,4374,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Binuangeun,3551.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Tanjungpanto,48.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Sukahujan,106.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Cipunaga,176.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Panyaungan,143.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Situregen,162.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Bayah,2297.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Pulomanuk,281.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Sawarna,176.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Citarate,98.0,Unknown
Pelagis Besar,Bawal Laut,2023,8,7344,2023-01-08,2,Cibareno,147.0,Unknown
Pelagis Besar,Cakalang ,2023,8,2874977,2023-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Cendro ,2023,8,40986,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor Kuning ,2023,8,2772,2023-01-08,,Unknown,0.0,Unknown
Demersal,Gabus Laut ,2023,8,858,2023-01-08,,Unknown,0.0,Unknown
Demersal,Gerot-gerot ,2023,8,7920,2023-01-08,,Unknown,0.0,Unknown
Demersal,Golok-golok ,2023,8,37818,2023-01-08,,Unknown,0.0,Unknown
Demersal,Gulamah ,2023,8,69432,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap ,2023,8,6552,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Batu ,2023,8,5487,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Layur ,2023,8,705282,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Merah ,2023,8,1023,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Kapas-kapas ,2023,8,14805,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung Lelaki ,2023,8,1157046,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung Perempuan ,2023,8,477191,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Binuangeun,5807.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Tanjungpanto,84.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Sukahujan,188.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Cipunaga,313.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Panyaungan,253.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Situregen,288.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Bayah,4349.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Pulomanuk,500.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Sawarna,313.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Citarate,175.0,Unknown
Karang (Reef-Associated),Kerapu,2023,8,13662,2023-01-08,17,Cibareno,263.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Binuangeun,27362.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Tanjungpanto,398.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Sukahujan,885.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Cipunaga,1475.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Panyaungan,1195.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Situregen,1357.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Bayah,20510.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Pulomanuk,2360.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Sawarna,1475.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Citarate,826.0,Unknown
Demersal,Kuniran,2023,8,48906,2023-01-08,18,Cibareno,1239.0,Unknown
Demersal,Kurisi ,2023,8,4290,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Kuro,2023,8,20460,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kuwe ,2023,8,146828,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kuwe Gerong ,2023,8,13959,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Layang ,2023,8,185073,2023-01-08,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Jenaha ,2023,8,11928,2023-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Sebelah ,2023,9,5901,2023-01-09,,Unknown,0.0,Unknown
Karang (Reef-Associated),Pisang-pisang ,2023,9,14980,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Pinjalo ,2023,9,735,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Peperek,2023,9,16170,2023-01-09,,Unknown,0.0,Unknown
Demersal,Manyung,2023,9,1078,2023-01-09,28,Binuangeun,8010.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Tanjungpanto,129.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Sukahujan,286.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Cipunaga,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Panyaungan,386.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Situregen,439.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Bayah,7438.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Pulomanuk,763.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Sawarna,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Citarate,267.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2023,9,1078,2023-01-09,28,Cibareno,400.0,Rawai Dasar (Bottom Longline)
Pelagis Kecil,Pari,2023,9,45484,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Nyunglas ,2023,9,83956,2023-01-09,,Unknown,0.0,Unknown
Demersal,Marlin,2023,9,3408,2023-01-09,,Unknown,0.0,Unknown
Demersal,Selar Bentong ,2023,9,1014348,2023-01-09,,Unknown,0.0,Unknown
Demersal,Pedang ,2023,9,147618,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Selar Kuning ,2023,9,230824,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Abu-abu ,2023,9,55476,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tenggiri ,2023,9,105084,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tenggiri Papan ,2023,9,162074,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tetengkek ,2023,9,338484,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Tongkol ,2023,9,12462,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Banyar ,2023,9,93666,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Komo ,2023,9,53064,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol Lisong ,2023,9,403608,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tuna Mata Besar ,2023,9,12896,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cipunaga,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cipunaga,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Panyaungan,1501.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Panyaungan,1501.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Panyaungan,1501.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Situregen,1705.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Situregen,1705.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Situregen,1705.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Bayah,9637.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Bayah,9637.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Bayah,9637.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Pulomanuk,2965.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Pulomanuk,2965.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Pulomanuk,2965.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sawarna,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sawarna,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Sawarna,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Citarate,1038.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Citarate,1038.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Citarate,1038.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cibareno,1557.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cibareno,1557.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2023,9,106207335,2023-01-09,49,Cibareno,1557.0,Rawai Tuna (Tuna Longline)
jumlah,Unknown,2023,9,761664815,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Lencam ,2023,9,86016,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Swanggi ,2023,9,34816,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Lemadang ,2023,9,21570,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Layur ,2023,9,92232,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Layaran ,2023,9,225616,2023-01-09,,Unknown,0.0,Unknown
Karang (Reef-Associated),Ayam-ayam,2023,9,49496,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Binuangeun,3551.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Tanjungpanto,48.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Sukahujan,106.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Cipunaga,176.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Panyaungan,143.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Situregen,162.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Bayah,2297.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Pulomanuk,281.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Sawarna,176.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Citarate,98.0,Unknown
Pelagis Besar,Bawal Laut,2023,9,5244,2023-01-09,2,Cibareno,147.0,Unknown
Pelagis Besar,Cakalang ,2023,9,27755286,2023-01-09,,Unknown,0.0,Unknown
Pelagis Besar,Cendro ,2023,9,26624,2023-01-09,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor Kuning ,2023,9,2586624,2023-01-09,,Unknown,0.0,Unknown
Demersal,Gabus Laut ,2023,9,174592,2023-01-09,,Unknown,0.0,Unknown
Demersal,Golok-golok ,2023,9,429568,2023-01-09,,Unknown,0.0,Unknown
Demersal,Gulamah ,2023,9,799744,2023-01-09,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap ,2023,9,702,2023-01-09,,Unknown,0.0,Unknown
